row_num	source_locale	key	english	main_chinese	source_chinese	status	review_note
270	SkillLoc\Combat\en.json	675f1210b9608eaeb3b06cf2 successMT	Truly an artist, you are! You are the master of shotguns	你真是个艺术家！你就是霰弹枪大师。	你真是个艺术家！你就是霰弹枪大师。	matches_source	Main mirror matches the manually reviewed source locale entry.
271	SkillLoc\Combat\en.json	675f1234e68b7fddbee8b0d9	Kill 15 pmcs with the KS-23M	使用 KS-23M 击杀 15 名 PMC	使用 KS-23M 击杀 15 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
272	SkillLoc\Combat\en.json	675f1241bab1970848669abf	Kill 15 pmcs with the M3 Super 90	使用 M3 Super 90 击杀 15 名 PMC	使用 M3 Super 90 击杀 15 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
273	SkillLoc\Combat\en.json	675f124c97cd0eb02fc61b7b	Kill 15 pmcs with the M590A1	使用 M590A1 击杀 15 名 PMC	使用 M590A1 击杀 15 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
274	SkillLoc\Combat\en.json	675f12572cfef656e6f9bbb2	Kill 15 pmcs with the M870	使用 M870 击杀 15 名 PMC	使用 M870 击杀 15 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
275	SkillLoc\Combat\en.json	675f12638861179deaaeefd3	Kill 15 pmcs with the MP-133	使用 MP-133 击杀 15 名 PMC	使用 MP-133 击杀 15 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
276	SkillLoc\Combat\en.json	675f126ef1f2afbebf9594c8	Kill 15 pmcs with the MP-153 / 155	使用 MP-153 / 155 击杀 15 名 PMC	使用 MP-153 / 155 击杀 15 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
277	SkillLoc\Combat\en.json	675f12909830926dd42f6c97	Kill 15 pmcs with the MP-43-1C	使用 MP-43-1C 击杀 15 名 PMC	使用 MP-43-1C 击杀 15 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
278	SkillLoc\Combat\en.json	675f129ca346a73c896ec661	Kill 15 pmcs with the MTs-255-12	使用 MTs-255-12 击杀 15 名 PMC	使用 MTs-255-12 击杀 15 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
279	SkillLoc\Combat\en.json	675f12a874f0edd9e1bf9530	Kill 15 pmcs with the Saiga-12 (semi or auto)	使用 Saiga-12（半自动或全自动）击杀 15 名 PMC	使用 Saiga-12（半自动或全自动）击杀 15 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
280	SkillLoc\Combat\en.json	675f12b3e24859ad3d917f1d	Kill 5 pmcs with the TOZ-106	使用 TOZ-106 击杀 5 名 PMC	使用 TOZ-106 击杀 5 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
281	SkillLoc\Combat\en.json	675f1531c304f0dbfa6d7cf8	Kill 10 PMCs with the IMI UZI (NOT PRO)	使用 IMI UZI（非 PRO）击杀 10 名 PMC	使用 IMI UZI（非 PRO）击杀 10 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
282	SkillLoc\Combat\en.json	675f153d855f25283352fc71	Kill 10 PMCs with either of the IMI UZI PRO's	使用任意 IMI UZI PRO 击杀 10 名 PMC	使用任意 IMI UZI PRO 击杀 10 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
283	SkillLoc\Combat\en.json	675f1d11d6272e7d3db6ecdb acceptMT	Sarah Michelle Gellar? Oh, Sub Machine Gun, ok.	SMG？我还以为你在说什么人名。哦，原来是冲锋枪。	SMG？我还以为你在说什么人名。哦，原来是冲锋枪。	matches_source	Main mirror matches the manually reviewed source locale entry.
284	SkillLoc\Combat\en.json	675f1d11d6272e7d3db6ecdb description	Submachine guns are an excellect choice for Tarkov. They are perfect for close quarters, yet can perform decently at medium range. They aren't great for armor penetration, but their high fire rate makes up for it. Depending on the SMG, the recoil can range from rough to non-existent. Good luck!	冲锋枪是塔科夫里很优秀的选择。它们近距离表现完美，中距离也还能打。穿甲不算强，但高射速足以弥补。不同 SMG 的后坐力从有点难压到几乎没有不等。祝你好运！	冲锋枪是塔科夫里很优秀的选择。它们近距离表现完美，中距离也还能打。穿甲不算强，但高射速足以弥补。不同 SMG 的后坐力从有点难压到几乎没有不等。祝你好运！	matches_source	Main mirror matches the manually reviewed source locale entry.
285	SkillLoc\Combat\en.json	675f1d11d6272e7d3db6ecdb name	Sub machine guns aren't sub-par	冲锋枪一点都不差	冲锋枪一点都不差	matches_source	Main mirror matches the manually reviewed source locale entry.
286	SkillLoc\Combat\en.json	675f1d11d6272e7d3db6ecdb successMT	How's it feel? Small, hopefully controllable, easy to handle, it's a great to shoot. It's a shame it doesn't do as much damage, though.	感觉怎么样？枪小、好压、好操控，打起来确实舒服。可惜伤害还是差了点。	感觉怎么样？枪小、好压、好操控，打起来确实舒服。可惜伤害还是差了点。	matches_source	Main mirror matches the manually reviewed source locale entry.
287	SkillLoc\Combat\en.json	675f1d41b944910281386e23	Kill 15 enemies with submachine guns	使用冲锋枪击杀 15 名敌人	使用冲锋枪击杀 15 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
288	SkillLoc\Combat\en.json	675f1d7dcd48c98ba19d329d acceptMT	Fast fire rate, fast completion	射速快，做起来也快。	射速快，做起来也快。	matches_source	Main mirror matches the manually reviewed source locale entry.
289	SkillLoc\Combat\en.json	675f1d7dcd48c98ba19d329d description	Sub machine guns, with maaybe the exception of the P90, are pretty weak against any high level armour. That means leg shots are going to be the main source of killing when it comes to these things. However, not everyone has good armour, and even those with good armour still have holes in that protection, so thorax shots are perfectly fine as well. And of course, a few headshots never hurt. Get on it.	冲锋枪嘛，P90 也许勉强算例外，但对高等级护甲普遍都偏弱。所以用这类武器杀人，主打还是打腿。不过也不是人人都穿好甲，就算穿了，防护也总有空子可钻，所以打胸也完全可以。当然，再来点爆头就更好了。动手吧。	冲锋枪嘛，P90 也许勉强算例外，但对高等级护甲普遍都偏弱。所以用这类武器杀人，主打还是打腿。不过也不是人人都穿好甲，就算穿了，防护也总有空子可钻，所以打胸也完全可以。当然，再来点爆头就更好了。动手吧。	matches_source	Main mirror matches the manually reviewed source locale entry.
290	SkillLoc\Combat\en.json	675f1d7dcd48c98ba19d329d name	Sweep the legs, or drill the chest	扫腿，或者打胸	扫腿，或者打胸	matches_source	Main mirror matches the manually reviewed source locale entry.
291	SkillLoc\Combat\en.json	675f1d7dcd48c98ba19d329d successMT	Good recoil control. Legs are pretty easy to munch through with the right stuff, eh?	后坐力控制不错。只要子弹对路，腿还是很好啃的，对吧？	后坐力控制不错。只要子弹对路，腿还是很好啃的，对吧？	matches_source	Main mirror matches the manually reviewed source locale entry.
292	SkillLoc\Combat\en.json	675f1dc66ecdf14174049903	Kill Sanitar with SPECIFICALLY the Kedr-B (others will not count!)	必须使用 Kedr-B 击杀 Sanitar（其他武器不计数！）	必须使用 Kedr-B 击杀 Sanitar（其他武器不计数！）	matches_source	Main mirror matches the manually reviewed source locale entry.
293	SkillLoc\Combat\en.json	675f1e3e7df12a561797e9d0 acceptMT	Fast fire rate, fast completion	射速快，做起来也快。	射速快，做起来也快。	matches_source	Main mirror matches the manually reviewed source locale entry.
294	SkillLoc\Combat\en.json	675f1e3e7df12a561797e9d0 description	So, truly... if you're using an SMG, you're most likely going for the legs. Yes, there are a few exceptions that can deal with mid-level armour, but you're going for the squishy bits most of the time. You know a place that can't be armoured (for some reason)? Yep, same as last time. Knock 'em over!	说真的……你要是用冲锋枪，多半就是冲着腿去的。是，有少数例外能对付中等级护甲，但大多数时候你瞄的还是那些软组织。你知道哪个地方永远穿不了甲吗？对，还是老地方。狠狠干翻他们。	说真的……你要是用冲锋枪，多半就是冲着腿去的。是，有少数例外能对付中等级护甲，但大多数时候你瞄的还是那些软组织。你知道哪个地方永远穿不了甲吗？对，还是老地方。狠狠干翻他们。	matches_source	Main mirror matches the manually reviewed source locale entry.
295	SkillLoc\Combat\en.json	675f1e3e7df12a561797e9d0 name	I said sweep those legs!	我说了，扫腿！	我说了，扫腿！	matches_source	Main mirror matches the manually reviewed source locale entry.
296	SkillLoc\Combat\en.json	675f1e3e7df12a561797e9d0 successMT	Good recoil control. Legs are pretty easy to munch through with the right stuff, eh?	后坐力控制不错。只要子弹对路，腿还是很好啃的，对吧？	后坐力控制不错。只要子弹对路，腿还是很好啃的，对吧？	matches_source	Main mirror matches the manually reviewed source locale entry.
297	SkillLoc\Combat\en.json	675f1e6cc2af2044cb1c703e	Land 10 headshots with SMGs	使用冲锋枪命中头部 10 次	使用冲锋枪命中头部 10 次	matches_source	Main mirror matches the manually reviewed source locale entry.
298	SkillLoc\Combat\en.json	675f1e7db056f7a66c87d99f	Land 80 thorax shots with SMGs	使用冲锋枪命中胸腔 80 次	使用冲锋枪命中胸腔 80 次	matches_source	Main mirror matches the manually reviewed source locale entry.
299	SkillLoc\Combat\en.json	675f1e9269e97cc2c5805bfe	Land 150 leg shots with SMGs	使用冲锋枪命中腿部 150 次	使用冲锋枪命中腿部 150 次	matches_source	Main mirror matches the manually reviewed source locale entry.
300	SkillLoc\Combat\en.json	675f1eeef00aecbfe2ce2864 acceptMT	I don't think I want to know.	我觉得我还是别知道得太多为好。	我觉得我还是别知道得太多为好。	matches_source	Main mirror matches the manually reviewed source locale entry.
301	SkillLoc\Combat\en.json	675f1eeef00aecbfe2ce2864 description	That Sanitar guy... man. You have not seen what he has done, let me tell you. Normally, these boss hunting missions are just a fun challenge, but this... I need you to put this guy down. I know he'll revive, he always does, but put him down anyways. His... 'work' on God's creations are unholy. Kill him with his own gun, I want him to remember this.	那个叫 Sanitar 的家伙……唉。你是没见过他都干了些什么，我跟你说。平时这些猎杀首领的任务也就是图个挑战，可这次不一样……我要你狠狠干掉他。我知道他之后还会活过来，他总会的，但你还是得狠狠干掉他。他对上帝造物做的那些……“研究”，简直亵渎。用他自己的枪杀了他，我要让他记住这次。	那个叫 Sanitar 的家伙……唉。你是没见过他都干了些什么，我跟你说。平时这些猎杀首领的任务也就是图个挑战，可这次不一样……我要你狠狠干掉他。我知道他之后还会活过来，他总会的，但你还是得狠狠干掉他。他对上帝造物做的那些……“研究”，简直亵渎。用他自己的枪杀了他，我要让他记住这次。	matches_source	Main mirror matches the manually reviewed source locale entry.
302	SkillLoc\Combat\en.json	675f1eeef00aecbfe2ce2864 name	Machine to the medic	给医生来一梭子	给医生来一梭子	matches_source	Main mirror matches the manually reviewed source locale entry.
303	SkillLoc\Combat\en.json	675f1eeef00aecbfe2ce2864 successMT	Thank you. I know he'll be back, but, I'm glad we could at least do that.	谢谢你。我知道他还会回来，但至少这次我们做到了。	谢谢你。我知道他还会回来，但至少这次我们做到了。	matches_source	Main mirror matches the manually reviewed source locale entry.
304	SkillLoc\Combat\en.json	675f20613c445e740cccc65a acceptMT	9x19=190, no prob- Oh wait, nevermind.	9x19=190，轻轻松松……啊等等，算了。	9x19=190，轻轻松松……啊等等，算了。	matches_source	Main mirror matches the manually reviewed source locale entry.
305	SkillLoc\Combat\en.json	675f20613c445e740cccc65a description	Haven't had enough yet? Alright, let's see you use a lot of those SMGs on the real guys then! I won't be too picky on similar smgs, but I want you to obliterate every leg that isn't your own.	还没杀够？行，那就让我看看你拿这些冲锋枪去对付真人吧！同系列冲锋枪我不会卡得太死，但我要你把除了你自己以外的每一条腿都打烂。	还没杀够？行，那就让我看看你拿这些冲锋枪去对付真人吧！同系列冲锋枪我不会卡得太死，但我要你把除了你自己以外的每一条腿都打烂。	matches_source	Main mirror matches the manually reviewed source locale entry.
